run_id,request_id,request_num,latency,timestamp
1692909409,1692909409-228,228,2564.6934509277344,2023-08-24 13:47:07
1692909409,1692909409-229,229,2560.7619285583496,2023-08-24 13:47:09
1692909409,1692909409-230,230,2667.59991645813,2023-08-24 13:47:12
1692909409,1692909409-231,231,2612.673044204712,2023-08-24 13:47:14
1692909409,1692909409-232,232,2611.4754676818848,2023-08-24 13:47:17
1692909409,1692909409-233,233,3313.432455062866,2023-08-24 13:47:20
1692909409,1692909409-234,234,2617.291212081909,2023-08-24 13:47:23
1692909409,1692909409-235,235,2557.569742202759,2023-08-24 13:47:26
1692909409,1692909409-236,236,3127.660036087036,2023-08-24 13:47:29
1692909409,1692909409-237,237,2562.586545944214,2023-08-24 13:47:31
1692909409,1692909409-238,238,2572.639226913452,2023-08-24 13:47:34
1692909409,1692909409-239,239,2954.575777053833,2023-08-24 13:47:37
1692909409,1692909409-240,240,3325.4308700561523,2023-08-24 13:47:40
1692909409,1692909409-241,241,2566.6918754577637,2023-08-24 13:47:43
1692909409,1692909409-242,242,2620.8512783050537,2023-08-24 13:47:45
1692909409,1692909409-243,243,2667.464017868042,2023-08-24 13:47:48
1692909409,1692909409-244,244,2578.9222717285156,2023-08-24 13:47:51
1692909409,1692909409-245,245,3312.6394748687744,2023-08-24 13:47:54
1692909409,1692909409-246,246,3080.639362335205,2023-08-24 13:47:57
1692909409,1692909409-247,247,2596.6694355010986,2023-08-24 13:48:00
1692909409,1692909409-248,248,2591.449499130249,2023-08-24 13:48:02
1692909409,1692909409-249,249,2598.499059677124,2023-08-24 13:48:05
1692909409,1692909409-250,250,2587.449312210083,2023-08-24 13:48:07
1692909409,1692909409-251,251,2990.1514053344727,2023-08-24 13:48:10
1692909409,1692909409-252,252,2750.580310821533,2023-08-24 13:48:13
1692909409,1692909409-253,253,2837.9671573638916,2023-08-24 13:48:16
1692909409,1692909409-254,254,2635.5597972869873,2023-08-24 13:48:19
1692909409,1692909409-255,255,2574.1348266601562,2023-08-24 13:48:21
1692909409,1692909409-256,256,2587.7223014831543,2023-08-24 13:48:24
1692909409,1692909409-257,257,2574.6073722839355,2023-08-24 13:48:26
1692909409,1692909409-258,258,2636.6915702819824,2023-08-24 13:48:29
1692909409,1692909409-259,259,2575.7524967193604,2023-08-24 13:48:31
1692909409,1692909409-260,260,2709.397792816162,2023-08-24 13:48:34
1692909409,1692909409-261,261,2575.0081539154053,2023-08-24 13:48:37
1692909409,1692909409-262,262,2601.2537479400635,2023-08-24 13:48:39
1692909409,1692909409-263,263,2591.905117034912,2023-08-24 13:48:42
1692909409,1692909409-264,264,2622.640609741211,2023-08-24 13:48:45
1692909409,1692909409-265,265,2629.1024684906006,2023-08-24 13:48:47
1692909409,1692909409-266,266,2698.256731033325,2023-08-24 13:48:50
1692909409,1692909409-267,267,2573.22359085083,2023-08-24 13:48:52
1692909409,1692909409-268,268,3093.2226181030273,2023-08-24 13:48:56
1692909409,1692909409-269,269,2521.3963985443115,2023-08-24 13:48:58
1692909409,1692909409-270,270,2629.568338394165,2023-08-24 13:49:01
1692909409,1692909409-271,271,2581.5653800964355,2023-08-24 13:49:03
1692909409,1692909409-272,272,2575.331449508667,2023-08-24 13:49:06
1692909409,1692909409-273,273,2721.149682998657,2023-08-24 13:49:09
1692909409,1692909409-274,274,2591.797351837158,2023-08-24 13:49:11
1692909409,1692909409-275,275,2588.2742404937744,2023-08-24 13:49:14
1692909409,1692909409-276,276,2649.538040161133,2023-08-24 13:49:16
1692909409,1692909409-277,277,2814.8980140686035,2023-08-24 13:49:19
1692909409,1692909409-278,278,2571.131944656372,2023-08-24 13:49:22
1692909409,1692909409-279,279,2718.245267868042,2023-08-24 13:49:25
1692909409,1692909409-280,280,3011.8212699890137,2023-08-24 13:49:28
1692909409,1692909409-281,281,2720.4995155334473,2023-08-24 13:49:30
1692909409,1692909409-282,282,2571.025848388672,2023-08-24 13:49:33
1692909409,1692909409-283,283,2630.2523612976074,2023-08-24 13:49:35
1692909409,1692909409-284,284,2555.825710296631,2023-08-24 13:49:38
1692909409,1692909409-285,285,2698.723554611206,2023-08-24 13:49:41
1692909409,1692909409-286,286,2568.6252117156982,2023-08-24 13:49:43
1692909409,1692909409-287,287,2953.1373977661133,2023-08-24 13:49:46
1692909409,1692909409-288,288,2658.28275680542,2023-08-24 13:49:49
1692909409,1692909409-289,289,2664.7515296936035,2023-08-24 13:49:52
1692909409,1692909409-290,290,2586.0979557037354,2023-08-24 13:49:54
1692909409,1692909409-291,291,3001.5172958374023,2023-08-24 13:49:57
1692909409,1692909409-292,292,2911.715269088745,2023-08-24 13:50:00
1692909409,1692909409-293,293,2575.4847526550293,2023-08-24 13:50:03
1692909409,1692909409-294,294,2592.390775680542,2023-08-24 13:50:05
1692909409,1692909409-295,295,3165.623188018799,2023-08-24 13:50:08
1692909409,1692909409-296,296,2716.977596282959,2023-08-24 13:50:11
1692909409,1692909409-297,297,2628.6985874176025,2023-08-24 13:50:14
1692909409,1692909409-298,298,2859.4484329223633,2023-08-24 13:50:17
1692909409,1692909409-299,299,3254.3535232543945,2023-08-24 13:50:20
1692909409,1692909409-300,300,2941.107749938965,2023-08-24 13:50:23
1692909409,1692909409-301,301,2585.0086212158203,2023-08-24 13:50:25
1692909409,1692909409-302,302,2649.937868118286,2023-08-24 13:50:28
1692909409,1692909409-303,303,2639.890670776367,2023-08-24 13:50:31
1692909409,1692909409-304,304,2756.5433979034424,2023-08-24 13:50:33
1692909409,1692909409-305,305,3315.1707649230957,2023-08-24 13:50:37
1692909409,1692909409-306,306,2703.505039215088,2023-08-24 13:50:39
1692909409,1692909409-307,307,2734.980821609497,2023-08-24 13:50:42
1692909409,1692909409-308,308,2556.241989135742,2023-08-24 13:50:45
1692909409,1692909409-309,309,2625.7266998291016,2023-08-24 13:50:47
1692909409,1692909409-310,310,2628.5359859466553,2023-08-24 13:50:50
1692909409,1692909409-311,311,2661.677360534668,2023-08-24 13:50:53
1692909409,1692909409-312,312,2653.972387313843,2023-08-24 13:50:55
1692909409,1692909409-313,313,2760.15043258667,2023-08-24 13:50:58
1692909409,1692909409-314,314,2631.404399871826,2023-08-24 13:51:01
1692909409,1692909409-315,315,2875.2732276916504,2023-08-24 13:51:04
1692909409,1692909409-316,316,2643.6381340026855,2023-08-24 13:51:06
1692909409,1692909409-317,317,2827.061176300049,2023-08-24 13:51:09
1692909409,1692909409-318,318,2687.3257160186768,2023-08-24 13:51:12
1692909409,1692909409-319,319,3054.2430877685547,2023-08-24 13:51:15
1692909409,1692909409-320,320,2833.240747451782,2023-08-24 13:51:18
1692909409,1692909409-321,321,2956.3052654266357,2023-08-24 13:51:21
1692909409,1692909409-322,322,2581.2835693359375,2023-08-24 13:51:23
1692909409,1692909409-323,323,2674.368143081665,2023-08-24 13:51:26
1692909409,1692909409-324,324,3137.8121376037598,2023-08-24 13:51:29
1692909409,1692909409-325,325,3000.349283218384,2023-08-24 13:51:32
1692909409,1692909409-326,326,2593.8587188720703,2023-08-24 13:51:35
1692909409,1692909409-327,327,2846.7748165130615,2023-08-24 13:51:37
1692909409,1692909409-328,328,3304.1043281555176,2023-08-24 13:51:41
1692909409,1692909409-329,329,2901.279926300049,2023-08-24 13:51:44
1692909409,1692909409-330,330,2706.1970233917236,2023-08-24 13:51:46
1692909409,1692909409-331,331,2584.028959274292,2023-08-24 13:51:49
1692909409,1692909409-332,332,2883.6448192596436,2023-08-24 13:51:52
1692909409,1692909409-333,333,2633.896589279175,2023-08-24 13:51:54
1692909409,1692909409-334,334,2957.7152729034424,2023-08-24 13:51:57
1692909409,1692909409-335,335,2638.0398273468018,2023-08-24 13:52:00
1692909409,1692909409-336,336,2569.2758560180664,2023-08-24 13:52:03
1692909409,1692909409-337,337,2641.437292098999,2023-08-24 13:52:05
1692909409,1692909409-338,338,2592.851400375366,2023-08-24 13:52:08
1692909409,1692909409-339,339,3066.154956817627,2023-08-24 13:52:11
1692909409,1692909409-340,340,2684.8418712615967,2023-08-24 13:52:14
1692909409,1692909409-341,341,2654.2553901672363,2023-08-24 13:52:16
1692909409,1692909409-342,342,2609.5473766326904,2023-08-24 13:52:19
1692909409,1692909409-343,343,2657.7701568603516,2023-08-24 13:52:22
1692909409,1692909409-344,344,2636.3611221313477,2023-08-24 13:52:24
1692909409,1692909409-345,345,2584.8724842071533,2023-08-24 13:52:27
1692909409,1692909409-346,346,2650.8944034576416,2023-08-24 13:52:29
1692909409,1692909409-347,347,2591.9406414031982,2023-08-24 13:52:32
1692909409,1692909409-348,348,3081.7744731903076,2023-08-24 13:52:35
1692909409,1692909409-349,349,2655.400514602661,2023-08-24 13:52:38
1692909409,1692909409-350,350,2560.688257217407,2023-08-24 13:52:40
1692909409,1692909409-351,351,2592.810869216919,2023-08-24 13:52:43
1692909409,1692909409-352,352,2582.7348232269287,2023-08-24 13:52:45
1692909409,1692909409-353,353,2899.212121963501,2023-08-24 13:52:48
1692909409,1692909409-354,354,2744.0969944000244,2023-08-24 13:52:51
1692909409,1692909409-355,355,2630.476951599121,2023-08-24 13:52:54
1692909409,1692909409-356,356,2674.1280555725098,2023-08-24 13:52:56
1692909409,1692909409-357,357,2692.594051361084,2023-08-24 13:52:59
1692909409,1692909409-358,358,3030.940055847168,2023-08-24 13:53:02
1692909409,1692909409-359,359,2914.289951324463,2023-08-24 13:53:05
1692909409,1692909409-360,360,2836.026906967163,2023-08-24 13:53:08
1692909409,1692909409-361,361,2643.6805725097656,2023-08-24 13:53:11
1692909409,1692909409-362,362,2691.178321838379,2023-08-24 13:53:13
1692909409,1692909409-363,363,2870.128870010376,2023-08-24 13:53:16
1692909409,1692909409-364,364,2592.770576477051,2023-08-24 13:53:19
1692909409,1692909409-365,365,2588.226318359375,2023-08-24 13:53:21
1692909409,1692909409-366,366,2529.665470123291,2023-08-24 13:53:24
1692909409,1692909409-367,367,2559.443950653076,2023-08-24 13:53:26
1692909409,1692909409-368,368,2807.603597640991,2023-08-24 13:53:29
1692909409,1692909409-369,369,2586.8213176727295,2023-08-24 13:53:32
1692909409,1692909409-370,370,2561.05375289917,2023-08-24 13:53:34
1692909409,1692909409-371,371,2931.759834289551,2023-08-24 13:53:37
1692909409,1692909409-372,372,3047.8813648223877,2023-08-24 13:53:40
1692909409,1692909409-373,373,2552.386522293091,2023-08-24 13:53:43
1692909409,1692909409-374,374,2773.66304397583,2023-08-24 13:53:46
1692909409,1692909409-375,375,2723.998546600342,2023-08-24 13:53:48
1692909409,1692909409-376,376,2667.848825454712,2023-08-24 13:53:51
1692909409,1692909409-377,377,2679.6348094940186,2023-08-24 13:53:54
1692909409,1692909409-378,378,2645.636796951294,2023-08-24 13:53:56
1692909409,1692909409-379,379,2661.585807800293,2023-08-24 13:53:59
1692909409,1692909409-380,380,2593.3926105499268,2023-08-24 13:54:02
1692909409,1692909409-381,381,2725.698471069336,2023-08-24 13:54:04
1692909409,1692909409-382,382,2619.616746902466,2023-08-24 13:54:07
1692909409,1692909409-383,383,2964.7789001464844,2023-08-24 13:54:10
1692909409,1692909409-384,384,2654.6905040740967,2023-08-24 13:54:13
1692909409,1692909409-385,385,2624.58872795105,2023-08-24 13:54:15
1692909409,1692909409-386,386,2614.210605621338,2023-08-24 13:54:18
1692909409,1692909409-387,387,2645.2879905700684,2023-08-24 13:54:20
1692909409,1692909409-388,388,2791.233539581299,2023-08-24 13:54:23
1692909409,1692909409-389,389,2684.7524642944336,2023-08-24 13:54:26
1692909409,1692909409-390,390,2647.0959186553955,2023-08-24 13:54:29
1692909409,1692909409-391,391,2567.0578479766846,2023-08-24 13:54:31
1692909409,1692909409-392,392,2566.880941390991,2023-08-24 13:54:34
