model,num_nodes,num_processes,num_gpus,num_prompts,prompt_len,model_parallelism,data_parallelism,quantization,machine,inference_time,request_id,timestamp
falcon-7b,1,1,2,1,79,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.558761119842529,772f0ed0-c6fb-4f55-9966-9e8c11087758,2023-09-28 04:12:52
falcon-7b,1,1,2,1,133,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.5443005561828613,bf0e6614-d048-42d1-8c31-c5afb3398499,2023-09-28 04:12:56
falcon-7b,1,1,2,1,147,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.045958995819092,64bf1088-13e1-4f40-ac28-4ad725fac9e1,2023-09-28 04:13:02
falcon-7b,1,1,2,1,84,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.408361434936523,f6de1978-9531-4ecd-ab80-3b8cc2932be3,2023-09-28 04:13:08
falcon-7b,1,1,2,1,245,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,5.372485637664795,32378a8e-05b9-43d1-b712-f4c7c173329f,2023-09-28 04:13:13
falcon-7b,1,1,2,1,39,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.760385990142822,3bd67b96-3422-4bdc-9161-5780d5bf63f9,2023-09-28 04:13:18
falcon-7b,1,1,2,1,56,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.720263957977295,47e139f5-e18e-4f07-a684-22b7a1742a07,2023-09-28 04:13:25
falcon-7b,1,1,2,1,206,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,5.355426073074341,85990a0c-f395-4a18-b185-c0d864b88d26,2023-09-28 04:13:30
falcon-7b,1,1,2,1,369,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.9602150917053223,7d948907-796f-4da2-91a6-3d2a5513f063,2023-09-28 04:13:34
falcon-7b,1,1,2,1,710,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.6308989524841309,1ff75a6f-1f85-4fed-aa2d-7aae35534352,2023-09-28 04:13:35
falcon-7b,1,1,2,1,274,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,5.310983419418335,97d47756-e735-4e6d-959d-117356edeb8f,2023-09-28 04:13:40
falcon-7b,1,1,2,1,26,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.762888193130493,e6ddc90a-fe5b-4084-b586-f04d6be36dbb,2023-09-28 04:13:47
falcon-7b,1,1,2,1,188,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,5.732738256454468,57a6778e-d5d2-4029-a19c-6cde5e02d2d5,2023-09-28 04:13:53
falcon-7b,1,1,2,1,48,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.104867696762085,a964a724-3ad6-4d70-9fea-5259bb8764c0,2023-09-28 04:13:57
falcon-7b,1,1,2,1,66,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.586008071899414,25ae9519-dd5c-4d74-bec1-fe4c81e51c0b,2023-09-28 04:14:03
falcon-7b,1,1,2,1,54,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.2573225498199463,07a918bf-6c30-4494-a487-b93ea72d61ea,2023-09-28 04:14:04
falcon-7b,1,1,2,1,72,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,5.875328302383423,999bc088-a919-439c-be54-5e3d09ac7f23,2023-09-28 04:14:10
falcon-7b,1,1,2,1,84,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.8868024349212646,5d34b544-9a43-497e-8162-49d75d3c1bce,2023-09-28 04:14:12
falcon-7b,1,1,2,1,45,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.5081000328063965,c700bcd4-a8c9-4fb6-ab3e-74cef831a720,2023-09-28 04:14:16
falcon-7b,1,1,2,1,201,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,5.771973133087158,3ee3311e-eb53-487a-a9a1-c5b948451c76,2023-09-28 04:14:22
falcon-7b,1,1,2,1,151,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.998415231704712,6466a868-2039-4312-8c4e-7cb871e0d4b3,2023-09-28 04:14:24
falcon-7b,1,1,2,1,85,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.184751272201538,4a130100-c453-406f-8e54-ae847f3fab96,2023-09-28 04:14:27
falcon-7b,1,1,2,1,86,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.504347324371338,f3e80293-4ef9-427c-a154-13477f6ed748,2023-09-28 04:14:33
falcon-7b,1,1,2,1,247,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.088344573974609,ddf6ac65-9984-495c-acfc-b99b3ffbf95f,2023-09-28 04:14:37
falcon-7b,1,1,2,1,104,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.158461093902588,efe02ef9-69cc-4216-9ae8-fbfb9493e847,2023-09-28 04:14:42
falcon-7b,1,1,2,1,35,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.952972888946533,8930f0e9-a85d-487a-bcbe-4de9b9448385,2023-09-28 04:14:46
falcon-7b,1,1,2,1,48,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.427386522293091,7c19609b-6e7c-404c-849a-668d262b7738,2023-09-28 04:14:48
falcon-7b,1,1,2,1,98,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.277324914932251,ecf8a4e3-9338-4cd3-9e1d-c9cdd59f8556,2023-09-28 04:14:52
falcon-7b,1,1,2,1,171,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.560122489929199,efc0f54f-3bdb-440b-b080-9979c5ae178a,2023-09-28 04:14:57
falcon-7b,1,1,2,1,40,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.2219913005828857,a14d8d3f-d81d-445f-87ec-f63e6fdc0eb2,2023-09-28 04:14:59
falcon-7b,1,1,2,1,75,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.359027624130249,ba405faa-85ca-48db-bb97-ec92f5b4a4d3,2023-09-28 04:15:00
falcon-7b,1,1,2,1,557,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.984457492828369,13af7dd4-e459-4551-a5b5-2f7e4a5c9cb4,2023-09-28 04:15:03
falcon-7b,1,1,2,1,406,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.167836666107178,ee3fc20e-d093-4c0f-927f-0d02dc0812a9,2023-09-28 04:15:08
falcon-7b,1,1,2,1,132,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.297994136810303,968a25a8-554a-44fa-9a8a-f492e02aee7e,2023-09-28 04:15:14
falcon-7b,1,1,2,1,114,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.250791072845459,ffd883c1-a63e-4c2e-9e18-8b283308af45,2023-09-28 04:15:20
falcon-7b,1,1,2,1,65,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.63127064704895,6161eb24-bcd5-4904-9cd6-842c2823d2f1,2023-09-28 04:15:27
falcon-7b,1,1,2,1,115,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.458561182022095,84da3728-5a46-4241-8165-ee57d5643815,2023-09-28 04:15:33
falcon-7b,1,1,2,1,98,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.476125717163086,8fb83e2d-cd5e-4ebc-b915-f42b69836916,2023-09-28 04:15:40
falcon-7b,1,1,2,1,134,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.383164644241333,bb61bd46-ca8d-4ab2-b0d4-3eb03ba61456,2023-09-28 04:15:41
falcon-7b,1,1,2,1,82,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.5834312438964844,2faa36b1-4b6e-4e59-9183-d2038be63fc3,2023-09-28 04:15:43
falcon-7b,1,1,2,1,48,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.5131707191467285,236577a9-0c46-48e9-82b4-db0d676bffaf,2023-09-28 04:15:44
falcon-7b,1,1,2,1,62,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.685286045074463,2f6031da-a3c9-4760-a8f3-09b1b0eb2a29,2023-09-28 04:15:48
falcon-7b,1,1,2,1,455,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.03690791130065918,ca65c123-4d11-41f8-9a73-742e017abb55,2023-09-28 04:15:48
falcon-7b,1,1,2,1,93,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.407026529312134,b09355e5-eee3-4ba8-9480-ad010fc0183a,2023-09-28 04:15:54
falcon-7b,1,1,2,1,110,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.376888275146484,b9471f05-552e-4114-8d0b-c1f6dfee72d7,2023-09-28 04:16:01
falcon-7b,1,1,2,1,80,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.76146125793457,d89b04fb-01fb-4f2d-b76b-dfb9c80b68a2,2023-09-28 04:16:05
falcon-7b,1,1,2,1,158,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,5.696581602096558,17bac49c-29f4-4e90-9f59-ac5d73815ac4,2023-09-28 04:16:11
falcon-7b,1,1,2,1,49,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.989377737045288,27b10493-b7b3-4239-b28e-e508811790e1,2023-09-28 04:16:15
falcon-7b,1,1,2,1,69,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.626903533935547,776328a6-d2fc-4ccc-81c7-370c734559d1,2023-09-28 04:16:22
falcon-7b,1,1,2,1,84,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.298337459564209,46e7e99b-ec78-44ff-bc48-8f73444e6712,2023-09-28 04:16:28
falcon-7b,1,1,2,1,297,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.7345693111419678,4c002e39-9a83-4d98-8b06-3929f35d434c,2023-09-28 04:16:32
falcon-7b,1,1,2,1,87,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.9289417266845703,78a9affe-8069-45a9-8626-c55e507fad21,2023-09-28 04:16:34
falcon-7b,1,1,2,1,348,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.745897054672241,627c007e-4bad-4a90-bdc4-1e62e853eba3,2023-09-28 04:16:37
falcon-7b,1,1,2,1,41,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.00600004196167,b0ed81c9-5654-4211-9600-7ab8bcb4b76b,2023-09-28 04:16:41
falcon-7b,1,1,2,1,96,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.3609840869903564,91c09faf-d574-49f3-b553-61101f359bdd,2023-09-28 04:16:48
falcon-7b,1,1,2,1,57,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.637698173522949,36424cc3-33a1-4227-a315-7226a9bd82df,2023-09-28 04:16:54
falcon-7b,1,1,2,1,82,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.283315420150757,a6f10bc9-7bdb-4611-aa20-3f26db4925f2,2023-09-28 04:16:58
falcon-7b,1,1,2,1,51,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.9547486305236816,632f05c8-a4b0-4d7b-b826-bfa5bc199e92,2023-09-28 04:17:01
falcon-7b,1,1,2,1,100,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.45180201530456543,a647bbcb-3c41-44fd-9817-6d6ec084fe65,2023-09-28 04:17:01
falcon-7b,1,1,2,1,69,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.684330701828003,4ec4fcba-3167-48c1-8afa-3e135afd5cb8,2023-09-28 04:17:04
falcon-7b,1,1,2,1,57,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.0388762950897217,b291285c-8547-4a3d-991a-a6c905c3488f,2023-09-28 04:17:06
falcon-7b,1,1,2,1,39,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.882876396179199,faac6ee9-fffe-4e29-a88c-7768cb569864,2023-09-28 04:17:11
falcon-7b,1,1,2,1,34,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.66412353515625,b66c4f97-1dcb-4aea-b55f-7bda904026fc,2023-09-28 04:17:12
falcon-7b,1,1,2,1,71,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.05365252494812,5c448ae5-22fb-45db-bcca-08e1d5ce86c0,2023-09-28 04:17:14
falcon-7b,1,1,2,1,59,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,5.376775503158569,69b1c2e0-b539-453c-8067-2727374ec1af,2023-09-28 04:17:20
falcon-7b,1,1,2,1,95,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.4038355350494385,ef82de9e-ea9f-42b1-a8e6-2773425041f0,2023-09-28 04:17:26
falcon-7b,1,1,2,1,145,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,5.7236692905426025,47f64b15-990a-481e-a2bf-127205238c60,2023-09-28 04:17:32
falcon-7b,1,1,2,1,629,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.841742753982544,3c5cca6b-c8e4-4764-a40f-a090b219655f,2023-09-28 04:17:35
falcon-7b,1,1,2,1,76,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.643999099731445,4a429670-7a70-4ebe-9ce2-679e4baf13a4,2023-09-28 04:17:41
falcon-7b,1,1,2,1,117,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.12934446334838867,49680455-772f-421d-a26f-441ecafa1b9b,2023-09-28 04:17:42
falcon-7b,1,1,2,1,302,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.984247446060181,f7367f1f-4344-42ee-adb3-3fd04a1d5406,2023-09-28 04:17:47
falcon-7b,1,1,2,1,77,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.3254148960113525,c817b74f-e84e-40e5-ada2-7abe3d7fe393,2023-09-28 04:17:48
falcon-7b,1,1,2,1,92,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.1915614604949951,e8dc28b4-8722-48c8-b4d1-f8a92d75a000,2023-09-28 04:17:49
falcon-7b,1,1,2,1,93,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.096446990966797,01374d69-ee8b-41ec-ad1a-c86c58cc8bdb,2023-09-28 04:17:52
falcon-7b,1,1,2,1,55,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.9283590316772461,6dab9799-a6bd-4946-a49f-536413a1be30,2023-09-28 04:17:53
falcon-7b,1,1,2,1,68,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.752605438232422,e5e2e7ee-a754-42f2-a179-d809af67e3fb,2023-09-28 04:17:56
falcon-7b,1,1,2,1,137,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.8840792179107666,115afc23-f18c-4681-a656-6383a52e5144,2023-09-28 04:17:59
falcon-7b,1,1,2,1,102,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.129181385040283,869fde2d-3cca-4966-8b73-889a17fadbde,2023-09-28 04:18:05
falcon-7b,1,1,2,1,72,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.480685234069824,faad8486-e570-4096-bed2-f2b1e8e5154c,2023-09-28 04:18:11
falcon-7b,1,1,2,1,53,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.126238107681274,f4aa0959-7799-4953-be08-df4e4dbcf0b2,2023-09-28 04:18:16
falcon-7b,1,1,2,1,60,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.0252273082733154,c0e9ad19-9d43-488b-8d8c-e483fd5bec7a,2023-09-28 04:18:17
falcon-7b,1,1,2,1,68,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.573936700820923,74c27483-f110-4d0e-a21f-14cc7fa58214,2023-09-28 04:18:21
falcon-7b,1,1,2,1,94,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.862338066101074,227477f6-f7f3-4738-8520-308cb0af0737,2023-09-28 04:18:24
falcon-7b,1,1,2,1,78,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.1303255558013916,993c1a23-ce7a-47a9-a2f4-29ebc14297d1,2023-09-28 04:18:25
falcon-7b,1,1,2,1,106,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.223127841949463,cbe81d35-8fdc-4079-b462-ab784bef283c,2023-09-28 04:18:26
falcon-7b,1,1,2,1,27,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.9680583477020264,7d0cdbc9-6a2b-44b2-98cf-142eaeb8e4ce,2023-09-28 04:18:28
falcon-7b,1,1,2,1,58,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.2933602333068848,69df2d41-a379-4839-b553-7ae9b79acc50,2023-09-28 04:18:30
falcon-7b,1,1,2,1,22,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.0582387447357178,70de020b-8673-4d25-97c7-4d2d329855ec,2023-09-28 04:18:32
falcon-7b,1,1,2,1,46,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.019073486328125,26f84a99-b493-4344-8e38-5163174de7f7,2023-09-28 04:18:33
falcon-7b,1,1,2,1,33,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.6459841728210449,b7d5eecd-3004-40b2-ae28-3fc01a0dbcd1,2023-09-28 04:18:33
falcon-7b,1,1,2,1,32,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.1111342906951904,5d3b50a3-1e61-43ee-b182-d7e964397f68,2023-09-28 04:18:34
falcon-7b,1,1,2,1,35,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.9604833126068115,252450b6-9e2d-44f2-b307-1828cc0ff85d,2023-09-28 04:18:35
falcon-7b,1,1,2,1,76,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.4307262897491455,a0a34b7d-b5d7-49b9-a7e4-346c4e2a3340,2023-09-28 04:18:38
falcon-7b,1,1,2,1,47,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.447139263153076,321cda18-d326-4af7-9878-92e3dd06c16e,2023-09-28 04:18:40
falcon-7b,1,1,2,1,36,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.2499701976776123,497860c1-90bb-41e8-af03-c59a9e00bb4c,2023-09-28 04:18:42
falcon-7b,1,1,2,1,48,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.6045565605163574,c4a3b1d7-758f-48d9-b6cb-effd5f090bc6,2023-09-28 04:18:42
falcon-7b,1,1,2,1,106,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.8361427783966064,f4c2df8b-97f7-45f8-9cd2-f0baf19e4e84,2023-09-28 04:18:43
falcon-7b,1,1,2,1,52,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.4827864170074463,1864a021-a8c4-4425-a560-ee471fed79df,2023-09-28 04:18:43
falcon-7b,1,1,2,1,83,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.5242104530334473,d640d666-9e41-4200-8929-c721e8eda239,2023-09-28 04:18:46
falcon-7b,1,1,2,1,44,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.119267225265503,0f786f7a-11dc-44a6-ba79-bace449f29fd,2023-09-28 04:18:47
falcon-7b,1,1,2,1,26,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.3584420680999756,96e8408f-9480-4db2-93b8-66eb498e286c,2023-09-28 04:18:48
falcon-7b,1,1,2,1,118,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.35302734375,7a0a8864-c20d-4943-b7f1-b2b0fdc53197,2023-09-28 04:18:49
falcon-7b,1,1,2,1,31,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.6851279735565186,01e9f99c-02e2-4dde-a097-3b52cc78ec96,2023-09-28 04:18:53
falcon-7b,1,1,2,1,58,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.1791150569915771,4c8d03d1-1ca7-4bd3-b9f6-12bdcff6467a,2023-09-28 04:18:55
falcon-7b,1,1,2,1,48,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.697650194168091,e9f6435a-d2b0-419f-b9f2-063c1523f9fb,2023-09-28 04:18:57
falcon-7b,1,1,2,1,119,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.0791335105895996,3d058614-ce96-4c18-b702-8b8a645e6233,2023-09-28 04:19:00
falcon-7b,1,1,2,1,83,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.707779884338379,cd5fb6c4-ae8e-43ea-95f4-fb7b80df825d,2023-09-28 04:19:02
falcon-7b,1,1,2,1,50,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.7363498210906982,a660332f-199e-4451-9bfc-c3bc043e11c7,2023-09-28 04:19:03
falcon-7b,1,2,2,1,12,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.95804762840271,97820772-7890-4399-b764-af6aecfa70ca,2023-09-28 04:23:54
falcon-7b,1,2,2,1,88,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.8972687721252441,4eae5b52-7eb1-473f-959b-30e4af62580b,2023-09-28 04:23:56
falcon-7b,1,2,2,1,131,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.861518383026123,1bd4e15f-a2e2-47ae-a896-0a2751eb4438,2023-09-28 04:23:57
falcon-7b,1,2,2,1,128,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.588565826416016,55a20de8-06ea-4045-8d9e-986127cc8136,2023-09-28 04:24:04
falcon-7b,1,2,2,1,91,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.338879108428955,d4395da1-ce8e-4fb9-8543-8fb41795e1c0,2023-09-28 04:24:11
falcon-7b,1,2,2,1,137,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,5.15680193901062,5b090850-21fb-40f6-9a51-4b6bf7291ae3,2023-09-28 04:24:16
falcon-7b,1,2,2,1,122,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,5.237152576446533,b6f72047-a06c-48d6-af7b-ba02663c6b64,2023-09-28 04:24:22
falcon-7b,1,2,2,1,59,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.7897000312805176,eaaf7f68-e6a7-4ccc-850a-113bcddef274,2023-09-28 04:24:24
falcon-7b,1,2,2,1,85,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.194561719894409,f9af27e1-f6df-47fa-a497-cbc25b25b783,2023-09-28 04:24:28
falcon-7b,1,2,2,1,96,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.757598638534546,3d60ba82-11ed-408a-8f8a-eba39707eba7,2023-09-28 04:24:34
falcon-7b,1,2,2,1,68,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,5.1010823249816895,b1f77b3a-9e08-4b51-ad2a-ca31c33b0aae,2023-09-28 04:24:40
falcon-7b,1,2,2,1,82,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.2764205932617188,62417c57-7694-4348-bf86-8c8dfecc8b0b,2023-09-28 04:24:43
falcon-7b,1,2,2,1,75,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.167842149734497,bdc005fd-fe16-4512-b671-b7eb33e9afc5,2023-09-28 04:24:44
falcon-7b,1,2,2,1,96,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.627271413803101,adefdfa1-3fe9-4c2f-85c3-d56a900fc189,2023-09-28 04:24:51
falcon-7b,1,2,2,1,98,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.9060235023498535,9c1f1eaa-32d3-4300-b783-24586b6b2572,2023-09-28 04:24:58
falcon-7b,1,2,2,1,123,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.571423530578613,6f0532da-437f-4e66-82fa-05d5a038505f,2023-09-28 04:25:04
falcon-7b,1,2,2,1,87,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.177157163619995,130ec0fc-7eb5-4ffe-b3e0-2de508618764,2023-09-28 04:25:06
falcon-7b,1,2,2,1,28,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.969943046569824,76ff733b-9d38-4ebf-bb1c-deb394d06ba3,2023-09-28 04:25:14
falcon-7b,1,2,2,1,52,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.570648908615112,81cb7296-425a-4281-8811-8e19d9fc4e56,2023-09-28 04:25:22
falcon-7b,1,2,2,1,294,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,5.350520849227905,c8358531-0138-4a13-bbbe-edeae4fff883,2023-09-28 04:25:27
falcon-7b,1,2,2,1,55,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,5.197251319885254,b2885b06-0faa-42af-819d-732ad296da16,2023-09-28 04:25:32
falcon-7b,1,2,2,1,111,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.9118030071258545,c2dc1119-6a94-42ed-8136-88e8abb917e7,2023-09-28 04:25:34
falcon-7b,1,2,2,1,27,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.14042067527770996,884c44f3-92e7-4a34-b1b8-7b985d04b77f,2023-09-28 04:25:34
falcon-7b,1,2,2,1,141,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.135798692703247,ad29f208-4362-476d-8f15-78f32b341039,2023-09-28 04:25:39
falcon-7b,1,2,2,1,127,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.010270118713379,87eea06d-b052-4d14-bdf2-59bfb834fd85,2023-09-28 04:25:42
falcon-7b,1,2,2,1,79,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.3114454746246338,9221a700-1617-4210-8c6e-cf3a1c875624,2023-09-28 04:25:42
falcon-7b,1,2,2,1,133,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.005499362945557,a9f5afb6-e0b1-4f55-9a37-c747ad09eb64,2023-09-28 04:25:49
falcon-7b,1,2,2,1,147,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.874491930007935,35e2d011-ccef-4605-a48c-66523f2bbe2e,2023-09-28 04:25:56
falcon-7b,1,2,2,1,84,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.203125953674316,2f4cc39b-1508-4063-9d6d-755eb28b3244,2023-09-28 04:26:03
falcon-7b,1,2,2,1,245,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.106567859649658,1aa8a242-0e8e-4ce6-9dcd-77c50789f675,2023-09-28 04:26:09
falcon-7b,1,2,2,1,39,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.667668104171753,0ac135eb-d949-4f90-a9bf-5b3104a38f39,2023-09-28 04:26:13
falcon-7b,1,2,2,1,56,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.6741437911987305,4b6e0f47-ab5a-4746-9bd7-7c758b3129f5,2023-09-28 04:26:20
falcon-7b,1,2,2,1,206,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.1278417110443115,fb14ee33-fe4b-4805-82fb-e1a5ee048965,2023-09-28 04:26:27
